"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"19/05/2023","60,481.0","60,627.0","60,846.0","59,750.0","1.42M","-0.12%"
"18/05/2023","60,554.0","59,750.0","60,627.0","59,458.0","2.05M","1.72%"
"17/05/2023","59,531.0","59,823.0","60,408.0","59,239.0","1.29M","0.00%"
"16/05/2023","59,531.0","59,166.0","59,677.0","59,020.0","1.01M","0.62%"
"15/05/2023","59,166.0","59,458.0","59,750.0","59,020.0","1.24M","0.62%"
"12/05/2023","58,801.0","57,924.0","58,874.0","57,559.0","1.43M","1.77%"
"11/05/2023","57,778.0","57,778.0","58,143.0","57,705.0","629.38K","0.13%"
"10/05/2023","57,705.0","57,705.0","58,143.0","57,705.0","836.48K","0.13%"
"09/05/2023","57,632.0","57,413.0","58,289.0","57,413.0","801.30K","0.51%"
"08/05/2023","57,340.0","57,340.0","57,632.0","57,267.0","479.94K","0.13%"
"05/05/2023","57,267.0","57,413.0","57,413.0","57,121.0","422.14K","-0.13%"
"04/05/2023","57,340.0","56,828.0","57,486.0","56,682.0","657.55K","1.29%"
"28/04/2023","56,609.0","57,559.0","57,559.0","56,609.0","1.25M","-1.02%"
"27/04/2023","57,194.0","57,047.0","57,559.0","57,047.0","292.27K","0.00%"
"26/04/2023","57,194.0","57,047.0","57,267.0","56,682.0","1.02M","-0.13%"
"25/04/2023","57,267.0","57,778.0","57,924.0","57,194.0","714.15K","-0.88%"
"24/04/2023","57,778.0","58,070.0","58,874.0","57,705.0","1.05M","-0.25%"
"21/04/2023","57,924.0","58,435.0","58,435.0","57,924.0","428.49K","-0.13%"
"20/04/2023","57,997.0","58,289.0","58,289.0","57,851.0","481.92K","0.13%"
"19/04/2023","57,924.0","58,289.0","58,289.0","57,924.0","555.19K","-0.13%"
"18/04/2023","57,997.0","58,143.0","58,435.0","57,851.0","398.87K","-0.25%"
"17/04/2023","58,143.0","58,143.0","58,216.0","57,705.0","594.99K","0.00%"
"14/04/2023","58,143.0","58,362.0","58,508.0","57,924.0","527.41K","0.00%"
"13/04/2023","58,143.0","58,654.0","58,728.0","57,924.0","714.81K","-0.87%"
"12/04/2023","58,654.0","58,654.0","58,801.0","58,362.0","760.04K","0.00%"
"11/04/2023","58,654.0","58,581.0","58,801.0","58,508.0","706.22K","0.00%"
"10/04/2023","58,654.0","59,166.0","59,166.0","58,508.0","1.02M","-0.25%"
"07/04/2023","58,801.0","58,581.0","58,947.0","58,435.0","475.84K","0.25%"
"06/04/2023","58,654.0","58,947.0","59,531.0","58,654.0","810.56K","-0.37%"
"05/04/2023","58,874.0","58,801.0","58,874.0","58,216.0","558.10K","0.12%"
"04/04/2023","58,801.0","59,093.0","59,166.0","58,435.0","773.13K","-0.49%"
"03/04/2023","59,093.0","57,997.0","59,093.0","57,778.0","1.55M","2.28%"
"31/03/2023","57,778.0","57,778.0","58,070.0","57,705.0","888.19K","0.00%"
"30/03/2023","57,778.0","57,705.0","57,924.0","57,559.0","540.11K","0.13%"
"29/03/2023","57,705.0","57,851.0","57,924.0","57,413.0","534.95K","-0.25%"
"28/03/2023","57,851.0","57,851.0","57,851.0","56,609.0","1.32M","0.13%"
"27/03/2023","57,778.0","57,632.0","57,851.0","57,340.0","1.01M","0.64%"
"24/03/2023","57,413.0","57,194.0","57,559.0","56,974.0","484.96K","0.77%"
"23/03/2023","56,974.0","57,267.0","57,340.0","56,682.0","471.60K","-0.64%"
"22/03/2023","57,340.0","57,121.0","57,413.0","56,682.0","807.25K","0.51%"
"21/03/2023","57,047.0","57,413.0","57,486.0","56,317.0","709.12K","0.64%"
"20/03/2023","56,682.0","57,778.0","57,924.0","56,682.0","1.02M","-1.77%"
"17/03/2023","57,705.0","58,143.0","58,435.0","57,413.0","567.88K","-0.25%"
"16/03/2023","57,851.0","58,435.0","58,435.0","57,267.0","1.12M","-1.62%"
"15/03/2023","58,801.0","57,778.0","58,801.0","57,778.0","914.91K","2.29%"
"14/03/2023","57,486.0","57,705.0","57,778.0","57,340.0","565.24K","-0.25%"
"13/03/2023","57,632.0","57,047.0","57,997.0","57,047.0","1.17M","-0.75%"
"10/03/2023","58,070.0","58,581.0","58,728.0","57,705.0","847.59K","-1.37%"
"09/03/2023","58,874.0","58,070.0","58,947.0","57,851.0","846.80K","1.38%"
"08/03/2023","58,070.0","57,340.0","58,070.0","57,340.0","675.27K","0.89%"
"07/03/2023","57,559.0","57,778.0","58,362.0","57,559.0","1.05M","0.77%"
"06/03/2023","57,121.0","57,047.0","58,289.0","57,047.0","1.08M","-0.38%"
"03/03/2023","57,340.0","57,924.0","58,435.0","57,340.0","979.71K","-1.87%"
"02/03/2023","58,435.0","58,435.0","58,801.0","58,289.0","569.73K","-0.62%"
"01/03/2023","58,801.0","58,070.0","58,801.0","57,486.0","1.82M","0.00%"
"28/02/2023","58,801.0","58,435.0","58,947.0","58,070.0","693.39K","0.25%"
"27/02/2023","58,654.0","58,435.0","58,801.0","58,362.0","1.34M","-0.62%"
"24/02/2023","59,020.0","59,239.0","59,385.0","58,728.0","739.54K","-0.74%"
"23/02/2023","59,458.0","59,677.0","59,677.0","58,874.0","1.53M","-0.49%"
"22/02/2023","59,750.0","60,115.0","60,261.0","59,750.0","988.17K","-1.21%"
"21/02/2023","60,481.0","60,481.0","61,138.0","60,334.0","1.11M","0.00%"
"20/02/2023","60,481.0","59,604.0","60,627.0","59,458.0","1.69M","1.47%"
"17/02/2023","59,604.0","59,312.0","59,604.0","59,166.0","618.40K","0.00%"
"16/02/2023","59,604.0","59,604.0","59,896.0","58,947.0","561.00K","0.00%"
"15/02/2023","59,604.0","58,801.0","59,823.0","58,654.0","853.28K","0.99%"
"14/02/2023","59,020.0","58,947.0","59,166.0","58,581.0","819.55K","0.12%"
"13/02/2023","58,947.0","58,947.0","59,312.0","58,435.0","810.96K","0.00%"
"10/02/2023","58,947.0","59,239.0","59,312.0","58,801.0","958.81K","0.00%"
"09/02/2023","58,947.0","59,166.0","59,604.0","58,947.0","982.62K","-0.62%"
"08/02/2023","59,312.0","59,020.0","59,677.0","58,874.0","885.68K","0.62%"
"07/02/2023","58,947.0","58,801.0","59,823.0","58,801.0","992.93K","0.25%"
"06/02/2023","58,801.0","58,435.0","59,604.0","58,216.0","1.25M","0.50%"
"03/02/2023","58,508.0","59,896.0","59,896.0","58,508.0","2.29M","-2.20%"
"02/02/2023","59,823.0","59,969.0","60,188.0","59,385.0","1.75M","-0.12%"
"01/02/2023","59,896.0","61,357.0","61,357.0","59,750.0","1.39M","-1.80%"
"31/01/2023","60,992.0","60,992.0","61,138.0","59,677.0","2.02M","-0.24%"
"30/01/2023","61,138.0","61,503.0","61,649.0","61,138.0","1.18M","-0.36%"
"27/01/2023","61,357.0","61,430.0","62,453.0","61,357.0","1.51M","0.12%"
"19/01/2023","61,284.0","60,627.0","61,503.0","60,554.0","1.76M","0.60%"
"18/01/2023","60,919.0","59,969.0","60,919.0","59,750.0","1.26M","1.71%"
"17/01/2023","59,896.0","59,312.0","59,896.0","59,166.0","1.29M","1.48%"
"16/01/2023","59,020.0","58,508.0","59,166.0","58,216.0","759.78K","1.00%"
"13/01/2023","58,435.0","58,801.0","59,312.0","58,435.0","830.93K","-0.87%"
"12/01/2023","58,947.0","59,166.0","59,531.0","58,581.0","717.46K","-0.25%"
"11/01/2023","59,093.0","58,728.0","59,604.0","58,728.0","1.42M","0.62%"
"10/01/2023","58,728.0","58,947.0","59,385.0","58,581.0","995.45K","0.13%"
"09/01/2023","58,654.0","58,801.0","59,093.0","58,362.0","686.25K","0.00%"
"06/01/2023","58,654.0","58,728.0","59,239.0","58,581.0","951.41K","-0.37%"
"05/01/2023","58,874.0","58,581.0","59,531.0","58,581.0","1.34M","0.75%"
"04/01/2023","58,435.0","59,020.0","59,166.0","57,924.0","1.05M","0.00%"
"03/01/2023","58,435.0","56,171.0","58,435.0","56,098.0","2.03M","4.03%"
